player_id,birth_year,birth_month,birth_day,birth_country,birth_state,name_first,name_last,weight,height,bats,throws,debut,debut_year,debut_ages,final_game,retired_year,retro_id,bbref_id,career_year,career_def
gundeer01,1966,3,29,USA,OR,Eric,Gunderson,175,72,R,L,1990/4/11,1990,24,2000/5/17,,gunde001,gundeer01,10.11,l
blairwi01,1965,12,18,USA,KY,Willie,Blair,185,73,R,R,1990/4/11,1990,25,2001/7/26,,blaiw001,blairwi01,11.3,l
bordimi01,1965,7,21,USA,MI,Mike,Bordick,170,71,R,R,1990/4/11,1990,25,2003/9/28,,bordm001,bordimi01,13.47,l
kieckda01,1961,2,25,USA,MN,Dana,Kiecker,180,75,R,R,1990/4/12,1990,29,1991/10/1,,kiecd001,kieckda01,1.47,s
hollida01,1966,5,25,USA,NY,Dave,Hollins,195,73,B,R,1990/4/12,1990,24,2002/9/25,,holld001,hollida01,12.46,l
grebecr01,1964,12,29,USA,PA,Craig,Grebeck,160,68,R,R,1990/4/13,1990,26,2001/6/2,,grebc001,grebecr01,11.15,l
wapnist01,1965,9,25,USA,CA,Steve,Wapnick,200,74,R,R,1990/4/14,1990,25,1991/10/4,,wapns001,wapnist01,1.47,s
millsal01,1966,10,18,USA,FL,Alan,Mills,190,73,R,R,1990/4/14,1990,24,2001/10/5,,milla001,millsal01,11.48,l
baergca01,1968,11,4,P.R.,,Carlos,Baerga,165,71,B,R,1990/4/14,1990,22,2005/9/30,,baerc001,baergca01,15.47,l
hernaca01,1967,5,24,Venezuela,Bolivar,Carlos,Hernandez,185,71,R,R,1990/4/20,1990,23,2000/10/1,,hernc001,hernaca01,10.46,l
grosski01,1964,8,24,USA,NE,Kip,Gross,195,74,R,R,1990/4/21,1990,26,2000/5/29,,grosk002,grosski01,10.11,l
irvinda01,1964,11,15,USA,VA,Daryl,Irvine,195,75,R,R,1990/4/28,1990,26,1992/9/28,,irvid001,irvinda01,2.42,s
carrch02,1967,8,10,USA,CA,Chuck,Carr,155,70,B,R,1990/4/28,1990,23,1997/9/27,,carrc001,carrch02,7.42,m
mccraro01,1963,9,13,USA,MI,Rodney,McCray,175,70,R,R,1990/4/30,1990,27,1992/5/11,,mccrr001,mccraro01,2.03,s
shawje01,1966,7,7,USA,OH,Jeff,Shaw,185,74,R,R,1990/4/30,1990,24,2001/10/6,,shawj001,shawje01,11.44,l
reedda01,1965,10,16,USA,CA,Darren,Reed,190,73,R,R,1990/5/1,1990,25,1992/9/30,,reedd001,reedda01,2.42,s
shumpte01,1966,8,16,USA,KY,Terry,Shumpert,190,71,R,R,1990/5/1,1990,24,2003/9/28,,shumt001,shumpte01,13.42,l
bellmi01,1968,4,22,USA,NY,Mike,Bell,175,73,L,L,1990/5/2,1990,22,1991/10/6,,bellm001,bellmi01,1.43,s
parkeri01,1963,3,20,USA,MO,Rick,Parker,185,72,R,R,1990/5/4,1990,27,1996/8/30,,parkr001,parkeri01,6.33,m
seguida01,1966,7,19,USA,KS,David,Segui,170,73,B,L,1990/5/8,1990,24,2004/9/8,,segud001,seguida01,14.35,l
goffje01,1964,4,12,USA,CA,Jerry,Goff,205,75,L,R,1990/5/15,1990,26,1996/5/12,,goffj001,goffje01,6,m
hundlto01,1969,5,27,USA,VA,Todd,Hundley,170,71,B,R,1990/5/18,1990,21,2003/9/27,,hundt001,hundlto01,13.37,l
boskish01,1967,3,28,USA,NV,Shawn,Boskie,205,75,R,R,1990/5/20,1990,23,1998/7/18,,bosks001,boskish01,8.17,m
sprinst01,1961,2,11,USA,CA,Steve,Springer,190,72,R,R,1990/5/22,1990,29,1992/8/25,,spris001,sprinst01,2.26,s
vatchji01,1965,5,27,USA,CA,Jim,Vatcher,165,69,R,R,1990/5/30,1990,25,1992/10/4,,vatcj001,vatchji01,2.35,s
villahe01,1964,10,2,P.R.,,Hector,Villanueva,220,73,R,R,1990/6/1,1990,26,1993/6/13,,villh001,villahe01,3.04,s
mantoje01,1964,8,23,USA,PA,Jeff,Manto,210,75,R,R,1990/6/7,1990,26,2000/4/20,,mantj001,mantoje01,9.88,m
leyriji01,1963,12,27,USA,OH,Jim,Leyritz,190,72,R,R,1990/6/8,1990,27,2000/9/13,,leyrj001,leyriji01,10.27,l
nabhoch01,1967,1,5,USA,PA,Chris,Nabholz,210,77,L,L,1990/6/11,1990,23,1995/8/8,,nabhc001,nabhoch01,5.16,s
averyst01,1970,4,14,USA,MI,Steve,Avery,180,76,L,L,1990/6/13,1990,20,2003/7/20,,avers001,averyst01,13.11,l
ortizja01,1963,1,22,USA,MA,Javier,Ortiz,220,76,R,R,1990/6/15,1990,27,1991/10/6,,ortij002,ortizja01,1.31,s
pooleji02,1966,4,28,USA,NY,Jim,Poole,190,74,L,L,1990/6/15,1990,24,2000/6/1,,poolj001,pooleji02,9.97,m
ericksc01,1968,2,2,USA,CA,Scott,Erickson,220,76,R,R,1990/6/25,1990,22,2006/6/8,,erics001,ericksc01,15.96,l
merceor01,1966,11,2,P.R.,,Orlando,Merced,180,72,B,R,1990/6/27,1990,24,2003/9/28,,merco002,merceor01,13.26,l
maaske01,1965,1,20,USA,CA,Kevin,Maas,195,75,L,L,1990/6/29,1990,25,1995/6/20,,maask001,maaske01,4.98,s
nagych01,1967,5,5,USA,CT,Charles,Nagy,200,75,L,R,1990/6/29,1990,23,2003/6/1,,nagyc001,nagych01,12.93,l
rodriri02,1963,3,1,USA,CA,Rich,Rodriguez,185,70,L,L,1990/6/30,1990,27,2003/5/3,,rodrr004,rodriri02,12.85,l
howarth01,1964,12,11,USA,OH,Thomas,Howard,200,74,B,R,1990/7/3,1990,26,2000/10/1,,howat001,howarth01,10.25,l
harrire01,1968,8,12,USA,VA,Reggie,Harris,180,73,R,R,1990/7/4,1990,22,1999/8/15,,harrr001,harrire01,9.12,m
frymatr01,1969,3,25,USA,KY,Travis,Fryman,180,73,R,R,1990/7/7,1990,21,2002/9/29,,frymt001,frymatr01,12.24,l
whitema01,1966,11,25,USA,FL,Mark,Whiten,210,75,B,R,1990/7/12,1990,24,2000/5/11,,whitm001,whitema01,9.84,m
youngcl01,1964,8,2,USA,TX,Cliff,Young,200,76,L,L,1990/7/14,1990,26,1993/7/24,,younc002,youngcl01,3.03,s
sojolu01,1965,1,3,Venezuela,Distrito Federal,Luis,Sojo,172,71,R,R,1990/7/14,1990,25,2003/9/28,,sojol001,sojolu01,13.22,l
naehrti01,1967,2,1,USA,OH,Tim,Naehring,190,74,R,R,1990/7/15,1990,23,1997/6/23,,naeht001,naehrti01,6.95,m
stevele01,1967,7,10,USA,MO,Lee,Stevens,205,76,L,L,1990/7/16,1990,23,2002/9/27,,stevl001,stevele01,12.21,l
hammoch01,1966,1,21,USA,GA,Chris,Hammond,190,73,L,L,1990/7/16,1990,24,2006/6/29,,hammc001,hammoch01,15.96,l
azocaos01,1965,2,21,Venezuela,Sucre,Oscar,Azocar,170,73,L,L,1990/7/17,1990,25,1992/10/4,,azoco001,azocaos01,2.22,s
canseoz01,1964,7,2,Cuba,La Habana,Ozzie,Canseco,220,74,R,R,1990/7/18,1990,26,1993/5/13,,canso001,canseoz01,2.82,s
leonama01,1964,8,14,USA,CA,Mark,Leonard,195,73,L,R,1990/7/21,1990,26,1995/10/1,,leonm001,leonama01,5.2,s
leitema01,1963,4,13,USA,IL,Mark,Leiter,200,75,R,R,1990/7/24,1990,27,2001/10/7,,leitm001,leitema01,11.21,l
aloumo01,1966,7,3,USA,GA,Moises,Alou,185,75,R,R,1990/7/26,1990,24,2008/6/10,,aloum001,aloumo01,17.89,l
brownke03,1966,3,5,USA,CA,Kevin,Brown,185,73,L,L,1990/7/27,1990,24,1992/4/8,,browk003,brownke03,1.7,s
coleal01,1965,8,17,USA,NC,Alex,Cole,170,74,L,L,1990/7/27,1990,25,1996/5/22,,colea001,coleal01,5.82,s
novoara01,1967,10,26,USA,NY,Rafael,Novoa,180,72,L,L,1990/7/31,1990,23,1993/10/3,,novor001,novoara01,3.18,s
rojasme01,1966,12,10,D.R.,San Cristobal,Mel,Rojas,175,71,R,R,1990/8/1,1990,24,1999/7/1,,rojam001,rojasme01,8.92,m
fernaal01,1969,8,13,USA,FL,Alex,Fernandez,200,74,R,R,1990/8/2,1990,21,2000/5/18,,ferna001,fernaal01,9.8,m
thomafr04,1968,5,27,USA,GA,Frank,Thomas,240,77,R,R,1990/8/2,1990,22,2008/8/29,,thomf001,thomafr04,18.09,l
grahejo01,1967,8,14,USA,FL,Joe,Grahe,196,73,R,R,1990/8/4,1990,23,1999/10/1,,grahj001,grahejo01,9.16,m
tomlira01,1966,6,14,USA,MD,Randy,Tomlin,179,71,L,L,1990/8/6,1990,24,1994/5/20,,tomlr001,tomlira01,3.79,s
rhodeka01,1968,8,21,USA,OH,Tuffy,Rhodes,175,72,L,L,1990/8/7,1990,22,1995/6/8,,rhodk001,rhodeka01,4.84,s
mcraebr01,1967,8,27,USA,FL,Brian,McRae,175,72,B,R,1990/8/7,1990,23,1999/10/3,,mcrab001,mcraebr01,9.16,m
valdeef01,1966,7,11,D.R.,Peravia,Efrain,Valdez,180,71,L,L,1990/8/13,1990,24,1998/7/10,,valde001,valdeef01,7.91,m
macdobo01,1965,4,27,USA,NJ,Bob,Macdonald,200,75,L,L,1990/8/14,1990,25,1996/6/7,,macdr001,macdoro01,5.82,s
yorkmi01,1964,9,6,USA,IL,Mike,York,187,73,R,R,1990/8/17,1990,26,1991/8/16,,yorkm001,yorkmi01,1,s
olivaom01,1967,7,6,P.R.,,Omar,Olivares,185,73,R,R,1990/8/18,1990,23,2001/9/28,,olivo001,olivaom01,11.12,l
telfoan01,1966,3,6,USA,CA,Anthony,Telford,175,72,R,R,1990/8/19,1990,24,2002/7/15,,telfa001,telfoan01,11.91,l
offerjo01,1968,11,8,D.R.,San Pedro de Macoris,Jose,Offerman,150,72,B,R,1990/8/19,1990,22,2005/10/2,,offej001,offerjo01,15.13,l
martiti02,1967,12,7,USA,FL,Tino,Martinez,205,74,L,R,1990/8/20,1990,23,2005/10/2,,martt002,martiti02,15.13,l
pavlada01,1962,8,12,Germany,,Dave,Pavlas,180,79,R,R,1990/8/21,1990,28,1996/9/29,,pavld001,pavlada01,6.11,m
plantph01,1969,1,27,USA,NH,Phil,Plantier,175,72,L,R,1990/8/21,1990,21,1997/9/28,,planp001,plantph01,7.11,m
lewisda01,1967,8,28,USA,CA,Darren,Lewis,180,72,R,R,1990/8/21,1990,23,2002/7/30,,lewid001,lewisda01,11.95,l
abbotpa01,1967,9,15,USA,CA,Paul,Abbott,185,75,R,R,1990/8/21,1990,23,2004/8/7,,abbop001,abbotpa01,13.97,l
lankfra01,1967,6,5,USA,CA,Ray,Lankford,180,71,L,L,1990/8/21,1990,23,2004/10/3,,lankr001,lankfra01,14.13,l
deweyma01,1965,1,3,USA,MI,Mark,Dewey,185,72,R,R,1990/8/24,1990,25,1996/9/29,,dewem001,deweyma01,6.1,m
chambwe01,1966,4,13,USA,IL,Wes,Chamberlain,210,74,R,R,1990/8/31,1990,24,1995/6/7,,chamw001,chambwe01,4.77,s
munozpe01,1968,9,19,P.R.,,Pedro,Munoz,170,71,R,R,1990/9/1,1990,22,1996/6/1,,munop001,munozpe01,5.75,s
valerju01,1968,10,13,P.R.,,Julio,Valera,185,74,R,R,1990/9/1,1990,22,1996/7/26,,valej001,valerju01,5.9,s
moranmi01,1966,4,22,USA,PA,Mickey,Morandini,170,71,L,R,1990/9/1,1990,24,2000/10/1,,moram001,moranmi01,10.09,l
holmeda01,1966,4,25,USA,NC,Darren,Holmes,199,72,R,R,1990/9/1,1990,24,2003/9/27,,holmd001,holmeda01,13.08,l
mcclepa01,1966,2,3,USA,CA,Paul,McClellan,180,74,R,R,1990/9/2,1990,24,1991/10/6,,mcclp001,mcclepa01,1.09,s
cedenan01,1969,8,21,D.R.,La Romana,Andujar,Cedeno,170,73,R,R,1990/9/2,1990,21,1996/9/15,,cedea001,cedenan01,6.04,m
osunaal01,1965,8,10,USA,CA,Al,Osuna,200,75,R,L,1990/9/2,1990,25,1996/9/27,,osuna001,osunaal01,6.07,m
baezke01,1967,1,10,USA,NY,Kevin,Baez,160,72,R,R,1990/9/3,1990,23,1993/10/3,,baezk001,baezke01,3.08,s
mcintti01,1965,3,21,USA,MN,Tim,McIntosh,195,71,R,R,1990/9/3,1990,25,1996/6/12,,mcint001,mcintti01,5.78,s
leiussc01,1965,9,24,USA,NY,Scott,Leius,180,75,R,R,1990/9/3,1990,25,1999/7/3,,leius001,leiussc01,8.84,m
haselbi01,1966,5,25,USA,NJ,Bill,Haselman,205,75,R,R,1990/9/3,1990,24,2003/9/27,,haseb001,haselbi01,13.07,l
quinlto01,1968,3,27,USA,MN,Tom,Quinlan,200,75,R,R,1990/9/4,1990,22,1996/4/6,,quint001,quinlto01,5.59,s
gilkebe01,1966,9,24,USA,MO,Bernard,Gilkey,170,72,R,R,1990/9/4,1990,24,2001/10/7,,gilkb001,gilkebe01,11.1,l
gonzalu01,1967,9,3,USA,FL,Luis,Gonzalez,180,74,L,R,1990/9/4,1990,23,2008/9/28,,gonzl001,gonzalu01,18.08,l
chitrst01,1967,6,8,Japan,,Steve,Chitren,180,72,R,R,1990/9/5,1990,23,1991/10/2,,chits001,chitrst01,1.07,s
chiamsc01,1966,8,22,USA,CA,Scott,Chiamparino,190,74,R,R,1990/9/5,1990,24,1992/10/2,,chias001,chiamsc01,2.08,s
brewero01,1966,2,24,USA,FL,Rod,Brewer,210,75,L,L,1990/9/5,1990,24,1993/10/3,,brewr001,brewero01,3.08,s
penage01,1967,3,29,D.R.,Distrito Nacional,Geronimo,Pena,170,73,B,R,1990/9/5,1990,23,1996/9/29,,penag001,penage01,6.07,m
perezmi01,1964,10,19,P.R.,,Mike,Perez,185,72,R,R,1990/9/5,1990,26,1997/8/17,,perem002,perezmi01,6.95,m
coopesc01,1967,10,13,USA,MO,Scott,Cooper,200,75,L,R,1990/9/5,1990,23,1997/9/28,,coops001,coopesc01,7.07,m
simmsmi01,1967,1,12,USA,CA,Mike,Simms,185,76,R,R,1990/9/5,1990,23,1999/10/3,,simmm001,simmsmi01,9.08,m
fariepa01,1965,2,20,USA,CA,Paul,Faries,165,70,R,R,1990/9/6,1990,25,1993/9/26,,farip001,fariepa01,3.06,s
cuylemi01,1968,10,7,USA,GA,Milt,Cuyler,175,70,B,R,1990/9/6,1990,22,1998/9/27,,cuylm001,cuylemi01,8.06,m
mayde01,1968,7,14,USA,NY,Derrick,May,210,76,L,R,1990/9/6,1990,22,1999/10/3,,may-d001,mayde01,9.08,m
rowlari01,1964,2,25,USA,CA,Rich,Rowland,210,73,R,R,1990/9/7,1990,26,1995/6/19,,rowlr001,rowlari01,4.78,s
gardimi01,1965,10,19,CAN,ON,Mike,Gardiner,185,72,B,R,1990/9/8,1990,25,1995/7/2,,gardm002,gardimi01,4.82,s
delucri01,1964,10,7,USA,PA,Rich,DeLucia,185,72,R,R,1990/9/8,1990,26,1999/5/28,,delur001,delucri01,8.72,m
burbada01,1966,7,7,USA,OH,Dave,Burba,220,76,R,R,1990/9/8,1990,24,2004/9/19,,burbd001,burbada01,14.04,l
alexage01,1968,3,26,USA,LA,Gerald,Alexander,190,71,R,R,1990/9/9,1990,22,1992/6/30,,alexg001,alexage01,1.81,s
casiala01,1965,10,28,USA,CA,Larry,Casian,170,72,R,L,1990/9/9,1990,25,1998/5/18,,casil001,casiala01,7.69,m
aldresc01,1968,6,12,USA,MI,Scott,Aldred,195,76,L,L,1990/9/9,1990,22,2000/5/29,,aldrs001,aldresc01,9.73,m
wardtu01,1965,4,11,USA,FL,Turner,Ward,200,74,B,R,1990/9/10,1990,25,2001/7/27,,wardt001,wardtu01,10.88,l
melenjo01,1965,9,2,P.R.,,Jose,Melendez,175,74,R,R,1990/9/11,1990,25,1994/8/9,,melej001,melenjo01,3.91,s
lopezlu01,1964,9,1,USA,NY,Luis,Lopez,190,73,R,R,1990/9/14,1990,26,1991/10/6,,lopel001,lopezlu01,1.06,s
barnebr01,1967,3,25,USA,NC,Brian,Barnes,170,69,L,L,1990/9/14,1990,23,1994/7/1,,barnb001,barnebr01,3.8,s
maldoca02,1966,10,18,Panama,,Carlos,Maldonado,175,74,R,R,1990/9/16,1990,24,1993/10/3,,maldc002,maldoca02,3.05,s
hanseda01,1968,11,24,USA,CA,Dave,Hansen,180,72,L,R,1990/9/16,1990,22,2005/10/2,,hansd001,hanseda01,15.05,l
coninje01,1966,6,27,USA,WA,Jeff,Conine,205,73,R,R,1990/9/16,1990,24,2007/9/30,,conij001,coninje01,17.05,l
gomezle02,1966,3,2,P.R.,,Leo,Gomez,180,72,R,R,1990/9/17,1990,24,1996/9/29,,gomel001,gomezle02,6.04,m
berryse01,1966,3,22,USA,CA,Sean,Berry,200,71,R,R,1990/9/17,1990,24,2000/7/24,,berrs001,berryse01,9.86,m
minutgi01,1964,5,23,USA,DE,Gino,Minutelli,180,72,L,L,1990/9/18,1990,26,1993/9/9,,minug001,minutgi01,2.98,s
deckest01,1965,10,25,USA,IL,Steve,Decker,205,75,R,R,1990/9/18,1990,25,1999/10/1,,decks001,deckest01,9.04,m
garceri01,1971,5,18,Venezuela,Aragua,Rich,Garces,250,72,R,R,1990/9/18,1990,19,2002/7/20,,garcr001,garceri01,11.84,l
maynebr01,1968,4,19,USA,CA,Brent,Mayne,195,73,L,R,1990/9/18,1990,22,2004/10/2,,maynb001,maynebr01,14.05,l
stephra01,1962,9,22,USA,TX,Ray,Stephens,190,72,R,R,1990/9/20,1990,28,1992/10/3,,stepr001,stephra01,2.04,s
garcica01,1967,10,15,Venezuela,,Carlos,Garcia,185,73,R,R,1990/9/20,1990,23,1999/4/15,,garcc001,garcica01,8.57,m
lewissc01,1965,12,5,USA,OR,Scott,Lewis,190,75,R,R,1990/9/25,1990,25,1994/7/22,,lewis001,lewissc01,3.82,s
kileda01,1968,12,2,USA,CA,Darryl,Kile,185,77,R,R,1991/4/8,1991,23,2002/6/18,,kiled001,kileda01,11.2,l
bagweje01,1968,5,27,USA,MA,Jeff,Bagwell,195,72,R,R,1991/4/8,1991,23,2005/10/2,,bagwj001,bagweje01,14.5,l
timlimi01,1966,3,10,USA,TX,Mike,Timlin,205,76,R,R,1991/4/8,1991,25,2008/9/28,,timlm001,timlimi01,17.49,l
simondo01,1966,9,15,USA,CA,Doug,Simons,160,72,L,L,1991/4/9,1991,25,1992/9/24,,simod001,simondo01,1.46,s
scottga01,1968,8,22,USA,NY,Gary,Scott,175,72,R,R,1991/4/9,1991,23,1992/10/3,,scotg001,scottga01,1.49,s
schoupe01,1969,5,10,USA,TX,Pete,Schourek,195,77,L,L,1991/4/9,1991,22,2001/7/25,,schop001,schoupe01,10.3,l
knoblch01,1968,7,7,USA,TX,Chuck,Knoblauch,175,69,R,R,1991/4/9,1991,23,2002/9/27,,knobc001,knoblch01,11.48,l
slocuhe01,1966,6,7,USA,NY,Heathcliff,Slocumb,180,75,R,R,1991/4/11,1991,25,2000/9/26,,sloch001,slocuhe01,9.47,m
slusajo01,1966,12,19,USA,IN,Joe,Slusarski,195,76,R,R,1991/4/11,1991,25,2001/6/21,,slusj001,slusajo01,10.2,l
bouchde01,1968,3,7,CAN,QC,Denis,Boucher,195,73,R,L,1991/4/12,1991,23,1994/5/21,,boucd001,bouchde01,3.11,s
howarda02,1967,2,26,USA,FL,David,Howard,165,72,B,R,1991/4/14,1991,24,1999/10/1,,howad001,howarda02,8.47,m
drahmbr01,1966,11,7,USA,KY,Brian,Drahman,205,75,R,R,1991/4/16,1991,25,1994/7/5,,drahb001,drahmbr01,3.22,s
briscjo01,1967,9,22,USA,IL,John,Briscoe,185,75,R,R,1991/4/18,1991,24,1996/5/21,,brisj001,briscjo01,5.1,s
pappaer01,1966,4,25,USA,IL,Erik,Pappas,190,72,R,R,1991/4/19,1991,25,1994/4/30,,pappe001,pappaer01,3.03,s
jonesch05,1965,12,16,USA,NY,Chris,Jones,200,74,R,R,1991/4/21,1991,26,2000/7/29,,jonec002,jonesch05,9.28,m
magnami01,1965,6,17,USA,CA,Mike,Magnante,180,73,L,L,1991/4/22,1991,26,2002/7/29,,magnm001,magnami01,11.28,l
lewisma01,1969,11,30,USA,OH,Mark,Lewis,190,73,R,R,1991/4/26,1991,22,2001/5/30,,lewim001,lewisma01,10.1,l
giannra01,1966,2,5,USA,NY,Ray,Giannelli,195,72,L,R,1991/5/4,1991,25,1995/10/1,,gianr001,giannra01,4.41,s
fasseje01,1963,1,5,USA,IL,Jeff,Fassero,180,73,L,L,1991/5/4,1991,28,2006/5/7,,fassj001,fasseje01,15.02,l
beckro01,1968,8,3,USA,CA,Rod,Beck,215,73,R,R,1991/5/6,1991,23,2004/8/14,,beckr001,beckro01,13.28,l
scanlbo01,1966,8,9,USA,CA,Bob,Scanlan,215,79,R,R,1991/5/7,1991,25,2001/9/29,,scanb001,scanlbo01,10.41,l
spraged02,1967,7,25,USA,CA,Ed,Sprague,215,74,R,R,1991/5/7,1991,24,2001/10/7,,sprae001,spraged02,10.43,l
donnech01,1966,4,21,USA,CA,Chris,Donnels,185,72,L,R,1991/5/7,1991,25,2002/9/29,,donnc001,donnech01,11.41,l
wardke01,1961,9,28,USA,PA,Kevin,Ward,195,73,R,R,1991/5/10,1991,30,1992/10/4,,wardk001,wardke01,1.41,s
waltobr01,1962,12,25,USA,CA,Bruce,Walton,195,74,R,R,1991/5/11,1991,29,1994/7/4,,waltb001,waltobr01,3.15,s
benavfr01,1966,4,7,USA,TX,Freddie,Benavides,180,74,R,R,1991/5/14,1991,25,1994/8/11,,benaf001,benavfr01,3.25,s
jeffere01,1968,9,25,USA,FL,Reggie,Jefferson,210,76,B,L,1991/5/18,1991,23,1999/10/3,,jeffr001,jeffere01,8.38,m
taubeed01,1968,10,31,USA,TX,Ed,Taubensee,205,76,L,R,1991/5/18,1991,23,2001/10/7,,taube001,taubeed01,10.4,l
kellypa03,1967,10,14,USA,PA,Pat,Kelly,180,72,R,R,1991/5/20,1991,24,1999/6/5,,kellp001,kellypa03,8.05,m
carrima01,1963,2,24,Mexico,Sinaloa,Matias,Carrillo,185,71,L,L,1991/5/23,1991,28,1994/8/10,,carrm002,carrima01,3.22,s
